Id,IsDeleted,AccountId,IsPrivate,Name,Description,StageName,StageSortOrder,Amount,Probability,ExpectedRevenue,TotalOpportunityQuantity,CloseDate,Type,NextStep,LeadSource,IsClosed,IsWon,ForecastCategory,ForecastCategoryName,CampaignId,HasOpportunityLineItem,Pricebook2Id,OwnerId,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,LastStageChangeDate,FiscalYear,FiscalQuarter,PrimaryPartnerAccountId,SyncedQuoteId,ContractId,Budget_Confirmed__c,Discovery_Completed__c,ROI_Analysis_Completed__c,LID__LinkedIn_Company_Id__c,Loss_Reason__c,Referral_Partner_Company__c,Referral_Partner_Contact__c,Stage_Moved_to_POC__c,GCLID__c,Are_you_familiar_with_Graph_db_O__c,Competitor_Notes_O__c,Contacts_Role_o__c,Do_you_have_a_timeline__c,How_do_you_want_to_deploy_o__c,Interest_Notes_o__c,Interest_Score_o__c,Role_Score_o__c,SQL_SCORE_o__c,Timeline_Score_o__c,Title_Rank__c,Title_Score_o__c,Use_Graph_Score_o__c,What_s_your_interest_in_TigerGraph__c,What_capabilities_are_you_looking_for_o__c
0063600000VrhQrAAJ,0,0013600001XUs8LAAT,0,VRG Corporation,,Closed Lost,7,30000,0,0,,2018-08-30,New Business,2018/03/15: Arrange meeting with CIO.,,1,0,Omitted,Omitted,000000000000000AAA,,,00536000006CfnPAAS,2017-12-14,00536000006CfnPAAS,2018-06-05,00536000006CfnPAAS,6/8/18 2:21,,2018-06-05,2018,3,,,,0,0,0,,No Decision / Non-Responsive,,,,,,,,,,,,,,,,,,,
0063600000VsPH4AAN,0,0013600001YJd2YAAT,0,VRG Corporation,Knowledge/People Graph. Also added Sanctions and Supply chain data.,Negotiation,5,180000,90,162000,,2018-12-31,New Business,"Call with Demetry set for 12/12, their Neptune pricing is delayed, working for EOY deal still.",Employee Referral,0,0,Forecast,Commit,000000000000000AAA,,,00536000006DdI0AAK,2017-12-18,00536000006DdI0AAK,2018-11-08,00536000006DdI0AAK,11/8/18 13:28,2018-11-06,2018-08-06,2018,4,,,,0,0,0,,,,,2018-04-04,,,,,,,,,,,,,,,,
0063600000VtMcKAAV,0,0013600001YLe0uAAD,0,VRG Corporation,"TBD, but they are definitely involved in exploring Graph solutions for a variety of entity mapping use-cases. More to learn...",Closed Lost,7,100000,0,0,,2018-09-30,New Business,working to set up a second meeting.,DemandZen,1,0,Omitted,Omitted,000000000000000AAA,,,00536000006DdI0AAK,2017-12-22,00536000006DdI0AAK,2018-04-27,00536000006DdI0AAK,4/28/18 18:11,2018-01-08,2018-04-27,2018,3,,,,0,0,0,,No Decision / Non-Responsive,,,,,,,,,,,,,,,,,,,
0063600000VuxXzAAJ,0,0013600001PFWnTAAX,0,VRG Corporation,Due at the end of Jan. Will be trying to bundle with the Shipment project target Mid-Feb,Closed Won,6,165600,100,165600,,2018-01-25,Renewal,Rec'd signed quote & invoice,Customer,1,1,Closed,Closed,000000000000000AAA,,,00536000006DI2SAAW,2018-01-02,00536000006DI2SAAW,2018-09-28,00536000006DZLrAAO,9/28/18 0:21,,2018-01-25,2018,1,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
0063600000VuxYJAAZ,0,0013600001PFWAWAA5,0,VRG Corporation,,Closed Lost,7,220000,0,0,,2018-07-31,Renewal,6/20- Ofer and I will be having a debrief- next week,Customer,1,0,Omitted,Omitted,000000000000000AAA,,,00536000006DI2SAAW,2018-01-02,00536000006DI2SAAW,2018-09-27,00536000006DZLrAAO,9/27/18 23:17,,2018-06-21,2018,3,,,,0,0,0,,Lost to Competitor,,,,,,,,,,,,,,,,,,,
0063600000Vv4xeAAB,0,0013600001YNVotAAH,0,VRG Corporation,They currently have an RDF Graph but are interested in TigerGraph for mode-analytics/property Graph. Need to dig further on use-case.,Closed Lost,7,250000,0,0,,2018-12-31,New Business,"Paid POC, NDA, Determine Use-Case",Sales Activity,1,0,Omitted,Omitted,000000000000000AAA,,,00536000006DdI0AAK,2018-01-02,00536000006DdI0AAK,2018-08-13,00536000006DdI0AAK,8/13/18 15:03,2018-01-22,2018-08-13,2018,4,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
0063600000WXBopAAH,0,0013600001ZXMwgAAH,0,VRG Corporation,"Information Security use-case. They are already engaged with Splunk for gathering data. They could use TG for analytics on that data. Vulnerability scanner data, and all sorts of log data around security. More to learn...",Closed Lost,7,150000,0,0,,2018-09-28,New Business,working to set up a second meeting.,DemandZen,1,0,Omitted,Omitted,000000000000000AAA,,,00536000006DdI0AAK,2018-01-03,00536000006DdI0AAK,2018-04-27,00536000006DdI0AAK,4/28/18 18:11,2018-01-03,2018-04-27,2018,3,,,,0,0,0,,No Decision / Non-Responsive,,,,,,,,,,,,,,,,,,,
0063600000WXZAdAAP,0,0013600000FSyaDAAT,0,VRG Corporation,Exploring Linkages between bad actors using things like authentication data,Closed Lost,7,500000,0,0,,2018-11-02,New Business,6/18: Working for a meeting with Alexander Statnikov and Zhun Han to engage in a POC. Targeting before 6/30.,Sales Activity,1,0,Omitted,Omitted,000000000000000AAA,,,00536000006DdI0AAK,2018-01-05,00536000006DdI0AAK,2018-08-13,00536000006DdI0AAK,8/13/18 14:46,,2018-08-13,2018,4,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
0063600000WXqQYAA1,0,0013600001PFWnTAAX,0,VRG Corporation,Added another machine for Staging- meet with Jack Xie at the end of Jan (Wrap this order with the Shipment project),Closed Won,6,211982,100,211982,,2018-01-25,New Business,Rec'd signed quote & invoice,Customer,1,1,Closed,Closed,000000000000000AAA,,,00536000006DI2SAAW,2018-01-07,00536000006DI2SAAW,2018-09-28,00536000006DZLrAAO,9/28/18 0:21,,2018-01-25,2018,1,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
0063600000WYLCLAA5,0,0013600000FSw0FAAT,0,VRG Corporation,Carrier Graph Data Project,Closed Won,6,130000,100,130000,,2018-03-27,New Business,Agreement Signed,Employee Referral,1,1,Closed,Closed,000000000000000AAA,,,00536000006CbBOAA0,2018-01-10,00536000006CbBOAA0,2018-03-27,00536000006CbBOAA0,5/13/18 12:03,2018-03-26,2018-03-27,2018,1,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
0063600000WZ918AAD,0,0013600001a9v7aAAA,0,VRG Corporation,,Closed Lost,7,30000,0,0,,2018-06-29,New Business,2018/03/15: Customer internal proposal,Employee Referral,1,0,Omitted,Omitted,000000000000000AAA,,,00536000006CfnPAAS,2018-01-15,00536000006CfnPAAS,2018-06-04,00536000006CfnPAAS,6/6/18 1:48,,2018-06-04,2018,2,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
0063600000WZ96LAAT,0,0013600001a9vBDAAY,0,VRG Corporation,Partner will be ZhiShu.,Closed Lost,7,20000,0,0,,2018-08-31,New Business,2018/03/01 Partner meeting for customer POC arrangement.,Employee Referral,1,0,Omitted,Omitted,000000000000000AAA,,,00536000006CfnPAAS,2018-01-15,00536000006CfnPAAS,2018-07-09,00536000006CfnPAAS,7/9/18 16:00,,2018-07-09,2018,3,,,,0,0,0,,Other,,,,,,,,,,,,,,,,,,,
0063600000WZfzpAAD,0,0013600001aAZsEAAW,0,VRG Corporation,AML Use-Case,Closed Lost,7,500000,0,0,,2018-11-30,New Business,Working to get connected to Data Science group that supports the AML team run by Jim Stubbs,Sales Activity,1,0,Omitted,Omitted,000000000000000AAA,,,00536000006DdI0AAK,2018-01-17,00536000006DdI0AAK,2018-08-13,00536000006DdI0AAK,8/13/18 14:48,2018-02-27,2018-08-13,2018,4,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
0063600000WZg1MAAT,0,0013600000FSyaDAAT,0,VRG Corporation,AML Use Case,Closed Lost,7,400000,0,0,,2018-10-31,New Business,Need to connect with Zhun's senior mgmt.,Website,1,0,Omitted,Omitted,000000000000000AAA,,,00536000006DdI0AAK,2018-01-17,00536000006DdI0AAK,2018-04-30,00536000006DdI0AAK,5/2/18 10:45,2018-01-18,2018-04-30,2018,4,,,,0,0,0,,No Decision / Non-Responsive,,,,,,,,,,,,,,,,,,,
0063600000WaWSNAA3,0,0013600001aCWl1AAG,0,VRG Corporation,,Closed Lost,7,200000,0,0,,2018-08-31,New Business,Customer technical elva,Employee Referral,1,0,Omitted,Omitted,000000000000000AAA,,,00536000006CfnPAAS,2018-01-22,00536000006CfnPAAS,2018-08-08,00536000006CfnPAAS,8/8/18 2:42,,2018-08-08,2018,3,,,,0,0,0,,Lost to Competitor,0013600001ghOj0AAE,,,,,,,,,,,,,,,,,,
0063600000WbAWCAA3,0,0013600001aAv1oAAC,0,VRG Corporation,"2 potential opportunities, this may break apart but for now keeping together as we figure out the direction this takes.",Closed Lost,7,500000,0,0,,2018-11-30,New Business,"Spoke to Troy Lee, head of Keytsone project week of 4/23. He has agreed to next steps but this opportunity is moving slowly.",Website,1,0,Omitted,Omitted,701360000011bW1AAI,,,00536000006DdI0AAK,2018-01-25,00536000006DdI0AAK,2018-08-08,00536000006DZLrAAO,8/8/18 17:15,2018-02-06,2018-07-09,2018,4,,,,0,0,0,,No Budget / Lost Funding,,,,,,,,,,,,,,,,,,,
0063600000X5NpmAAF,0,0013600001YNVotAAH,0,VRG Corporation,"Likely use-case will be recommendation engine, TBD",Closed Lost,7,250000,0,0,,2018-12-31,New Business,Call set 9/11/18 with Thomas and Mingxi.,Sales Activity,1,0,Omitted,Omitted,701360000011esHAAQ,,,00536000006DdI0AAK,2018-01-29,00536000006DdI0AAK,2018-09-18,00536000006DdI0AAK,9/18/18 13:14,2018-08-22,2018-09-18,2018,4,,,,0,0,0,,Other,,,,,,,,,,,,,,,,,,,
0063600000X5pFuAAJ,0,0013600001PFWnTAAX,0,VRG Corporation,Renewal-Honeycomb System and pro-Rated Xtra Mirrow System,Closed Won,6,673803.21,100,673803.21,,2018-10-11,Renewal,10/2- Rec'd email from Jack Xie- PO approved/new legal is reviewing Invoice & order form. New procurement person is the lead. They know PO must be rec'd prior to 10/16,Customer,1,1,Closed,Closed,000000000000000AAA,,,00536000006DI2SAAW,2018-01-31,00536000006DI2SAAW,2018-10-12,00536000006DI2SAAW,10/12/18 1:14,,2018-10-12,2018,4,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
0063600000X6yFuAAJ,0,0013600001c84vIAAQ,0,VRG Corporation,Cyber Security use-case. They are currently POC'ing Janus Graph. Our goal is to get into their POC process.,Needs Analysis,2,500000,20,100000,,2019-03-29,New Business,10/29/18 - Creating budget for next year. Expect to catch up wtih Erwan 2nd week Nov.,DemandZen,0,0,Pipeline,Pipeline,000000000000000AAA,,,00536000006DdI0AAK,2018-02-07,00536000006DdI0AAK,2018-10-29,00536000006DdI0AAK,11/14/18 16:03,2018-11-14,,2019,1,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
0063600000X7DkMAAV,0,0013600001c8UBLAA2,0,VRG Corporation,"11/9 - RFP due date, Negotiation and Closure to follow. 4/3 Use Case Review, next step is to co-present to Payment Integrity Group for POC Proposal, Q2 Opp",Proposal,4,2500000,75,1875000,,2018-12-31,New Business,Likely scheduled full-day whiteboarding session to define POC,Webinar,0,0,BestCase,Best Case,Test-Drive,,,00536000008H3MsAAK,2018-02-08,00536000008H3MsAAK,2018-11-08,00536000008H3MsAAK,11/13/18 20:04,2018-11-13,2018-11-08,2018,4,,,,0,0,0,,,,,2018-04-04,,,,,,,,,,,,,,,,
0063600000X7hGoAAJ,0,0013600001c9FTvAAM,0,VRG Corporation,,Closed Lost,7,50000,0,0,,2018-12-26,New Business,Planning for customer PO,Partner,1,0,Omitted,Omitted,000000000000000AAA,,,00536000006CfnPAAS,2018-02-12,00536000006CfnPAAS,2018-09-18,00536000006CfnPAAS,9/18/18 9:33,,2018-09-18,2018,4,,,,0,0,0,,No Budget / Lost Funding,,,,,,,,,,,,,,,,,,,
0063600000X7hHNAAZ,0,0013600001c9FVXAA2,0,VRG Corporation,,Closed Lost,7,50000,0,0,,2018-09-30,New Business,2nd round meeting for needs analytics.,Partner,1,0,Omitted,Omitted,000000000000000AAA,,,00536000006CfnPAAS,2018-02-12,00536000006CfnPAAS,2018-06-05,00536000006CfnPAAS,6/8/18 2:21,,2018-06-05,2018,3,,,,0,0,0,,No Decision / Non-Responsive,,,,,,,,,,,,,,,,,,,
0063600000X7hHhAAJ,0,0013600001c9FYCAA2,0,VRG Corporation,,Closed Lost,7,50000,0,0,,2018-11-30,New Business,2018/03/15 2nd round meeting for customer case sharing.,Partner,1,0,Omitted,Omitted,000000000000000AAA,,,00536000006CfnPAAS,2018-02-12,00536000006CfnPAAS,2018-11-08,00536000006CfnPAAS,11/8/18 9:05,,2018-11-08,2018,4,,,,0,0,0,,No Budget / Lost Funding,,,,,,,,,,,,,,,,,,,
0063600000X7hIDAAZ,0,0013600001c9FZeAAM,0,VRG Corporation,,Closed Lost,7,30000,0,0,,2018-11-30,New Business,,Sales Activity,1,0,Omitted,Omitted,000000000000000AAA,,,00536000006CfnPAAS,2018-02-12,00536000006CfnPAAS,2018-07-10,00536000006DZLrAAO,7/10/18 23:40,2018-03-02,2018-06-04,2018,4,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
0063600000X7lohAAB,0,0013600001c9Qi7AAE,0,VRG Corporation,Discuss Fraud used cases,Closed Won,6,18000,100,18000,,2018-06-27,New Business,6/26- Small project to start 25GB- $18k(10% to SHI) can be approved immediately,Field Event,1,1,Closed,Closed,701360000011dpAAAQ,,,00536000006DI2SAAW,2018-02-12,00536000006DI2SAAW,2018-06-28,00536000006DI2SAAW,6/28/18 21:46,2018-06-27,2018-06-27,2018,2,,,,0,0,0,,,0013600001nwX6CAAU,0033600001kjDgyAAE,,,,,,,,,,,,,,,,,
0063600000afCLeAAM,0,0013600001dGbpUAAS,0,VRG Corporation,,Qualification,1,,10,,,2018-07-27,New Business,,TestDrive,0,0,Pipeline,Pipeline,Test-Drive,,,00536000008H3MsAAK,2018-02-20,00536000008H3MsAAK,2018-05-03,00536000008H3MsAAK,9/4/18 12:53,2018-09-04,,2018,3,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
0063600000afCM3AAM,0,0013600001dGbpUAAS,0,VRG Corporation,"Harsha: Background:  Data Scientist, machine learning, business consultant, supporting projects.  Advanced Analytics team, part of IT org.  Managing machines and networks.  Support internal customers, 3 divisions: pharma, performance materials (liquid crystals), and life sciences.  2 years before, kicked of centralized data lake, big data capabilities.  Admitted they?re behind the competition.  Hadoop cluster in AWS, virtual private cloud, data from multiple sources, analytic capabilities.  Pull data from legacy systems, oracle systems, centrally stored and comes into data lake, follow governance process, data catalog.  Library of all the data.  Then we build project specific pipelines, based on business.  Use Tableau, spotfire, etc.    REsults .  Get request for NLP, text mining, using open source, machine learning.  Elastic search on the cloud.     Problem statement (pain):  End to end pipeline, there is a gap, end user has the data, but when they want to use analytics, have to work with data scientists and they have to build a custom solution each time.  Every time use engineers.  This is not efficient.  Now they?re investigating new opportunities is about graph databases.  Want to transform data they have into graph model and enable end users for self-service analytics.  End user can do analytics without data scientists in between.  Lightweight analytics can be done.      Comptetion:  Looking at neo4j and OntoDB and Tigergraph.  How could TG do their Vision?  Onto and Neo can't handle 10TB of data...    Process and timeline:  Not formalized timeline, trying to build centralized capability to sell to the business.  Build use-case scenarios to advertise internally.    None yet?investigating open source graph?define/decide solution to proceed by end of Q2?decide on technology and taken to the business partners.  Several activities in social media mining.     Budget for POC: $20-50k  Short activity for 20 business days of activities.  20-day POC get their approval and then expand it.    Use case?  Success?  Have a bunch of use cases, health care R&D and looking at public data from FDA and claims data.  They?re doing work to understand this data?one use case is to grab data and build graph structure and how could be a good starting point?  Looking for a POC.  Business partners are channel between core IT and the business.  Build capabilities and show to business partners and they messenge to the business.      Data schemes?  Anaylyzing market Scan data, range 5-6 TB of data last 5 years.  Multiple data sets and brought together, have analytics on top of it.  Overall around 10TB.  For POC, much smaller then that.    Ontology Format?  Open source Ontologies.  Public domain.    Software behind?  Data lake - stored as CSV and HDFS.  Source systems from oracle.  Put data in and dedicated pipelines.  Transforming csv files into claims files.  Multiple joins and machine learning, analyzed by end user.   Need graph capablelites?  Yes.        Can they collect and make accessible to the end user?    Advantage of Graph, use atop of data lake, require no programming skills, can go several layers down.    TG Advantage ; GSQL, semantic in nature.  More semantic then gremlin, analyst can have semantic mapping.    Tools?    Structured vs Unstructured data, use Python, etc.  Also have enterprise contract with SAP, SAP hanna.    Data in CSV format, convenient for Importing.  OntoDB is RDF graph, TB is an issue.      Would like to see demo of potential use cases, in reference to video on screen.  Self-Service use, how others use graph to help forming the use case in stronger way.    Victor/Abhi, any additional thoughts??  Also, I've copied his recent email here, likely demo end of February to help him define use cases:  As discussed during online meeting today:  As-Is situation: Attached  Reference to example public data sets which our R&D Pharma colleagues wish to analyze: https://www.fda.gov/Drugs/GuidanceComplianceRegulatoryInformation/Surveillance/AdverseDrugEffects/ https://www.cms.gov/Research-Statistics-Data-and-Systems/Downloadable-Public-Use-Files/SynPUFs/index.html   Perhaps during our next meeting or demo, we could touch on points below: 1. Given the As-Is situation, where does graph engine make most sense (Or, how could it fit into existing landscape)? 2. Given 2 reference data sets (you may have more), what could be a potential scope for pilot? 3. How could we achieve the vision ?Self-service analytics? ?  Something came to my mind after our call. Please could we have the demo + discussion session in the week starting from 25th Feb. We have a group event (Merck internals only) in week of March 05th where I could present benefits of incorporating graphs. This is a great opportunity to get buy in for PoC/Pilot.  Regards Harsha",Needs Analysis,2,30000,20,6000,,2018-12-31,New Business,Demo Presentation on 3/1,Website,0,0,Pipeline,Pipeline,Test-Drive,,,00536000008H3MsAAK,2018-02-20,00536000008H3MsAAK,2018-09-04,00536000008H3MsAAK,9/4/18 12:51,,,2018,4,,,,1,1,0,,,,,,,,,,,,,,,,,,,,,
0063600000afPjPAAU,0,0013600001dHAqYAAW,0,VRG Corporation,,Qualification,1,10000,10,1000,,2018-12-31,New Business,,Website,0,0,Pipeline,Pipeline,701360000011ZRkAAM,,,00536000008H3MsAAK,2018-02-21,00536000008H3MsAAK,2018-06-05,00536000008H3MsAAK,6/8/18 2:21,2018-02-14,,2018,4,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
0063600000afs9gAAA,0,0013600001dHFDNAA4,0,VRG Corporation,Need more information,Closed Lost,7,250000,0,0,,2018-11-16,New Business,Meeting set 3/20,Field Event,1,0,Omitted,Omitted,701360000011iwsAAA,,,00536000006DdI0AAK,2018-02-23,00536000006DdI0AAK,2018-08-06,00536000006DdI0AAK,8/6/18 12:22,,2018-08-06,2018,4,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
0063600000agNlFAAU,0,0013600001dvYYxAAM,0,VRG Corporation,"UMS  -  2-3 0-1 - CIO/Familiar with Graph, but never used, not an expert, feels like his data is graph-?able? 0-1 - Would like to implement graph eventually, but needs to better understand use case first, has a couple of pain-points in mind around Markouts, etc. 0-1 - Process is he needs to do his homework first, build a use case and understand relation to Graph, got Xinyu/Yu involved, UMS works with Utilities customers, talked about SGC. 0 - Budget/Process TBD 0-1 - Timeline Unknown, ball in his court to understand how to make a use case, agreed for follow-up SGC/whiteboarding call, but nothing scheduled yet.  *Interested, not a defined project yet, but wants to learn more.  Need to sell him first on our value-add to SGC, help him build a Use-Case that adds value. Also, small company, not sure if this is the type of company we want to target?",Qualification,1,,10,,,2018-12-31,New Business,Whiteboarding session with Utilities SMEs from TG.,DemandZen,0,0,Pipeline,Pipeline,000000000000000AAA,,,00536000008H3MsAAK,2018-02-26,00536000008H3MsAAK,2018-06-05,00536000008H3MsAAK,6/11/18 5:13,2018-06-10,,2018,4,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
0063600000agOtFAAU,0,0013600001dvYisAAE,0,VRG Corporation,"Westrock - 3-4 0-1 - Senior Manager Fraud and analytics, heard of TigerGraph, but doesn?t know Graph? 0-1 Not specific communicated pain, general pain around internal audits/cost 1 - Communicated an RFP process, he has follow-on meetings with Business/IT/Procurement, if this is in alignment with TG and in the hands of business (not in IT) we can get in on RFP 0-1 - Budget unknown, Process unknown, but will learn more 1 - Timeline 3/9 follow-up call (unscheduled but agreed upon), likely March/April RFP  He?s learning about Graph, lumps us in with other analytic players, there is more going on here then meets the eye, mentioned specific actions around possible RFP to be defined, learning more on 3/9. Huge ($15 billion/year) company, blue-chip paper company, great logo!",Qualification,1,,10,,,2018-12-31,New Business,Planning to speak on 3/9 to discuss status of RFP progress and next steps.,DemandZen,0,0,Pipeline,Pipeline,000000000000000AAA,,,00536000008H3MsAAK,2018-02-26,00536000008H3MsAAK,2018-09-04,00536000008H3MsAAK,9/4/18 13:01,2018-06-05,,2018,4,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
0063600000ahPkmAAE,0,0013600000JRBRkAAP,0,VRG Corporation,AML use-case,Closed Lost,7,350000,0,0,,2018-11-30,New Business,"6/18: Getting into POC, but they seem to want something more Out-Of-The-Box. Working to help them understand the value of our flexible scalable tools which will clearly be best for B of A, rather than an out of the box tool that won't scale.",Sales Activity,1,0,Omitted,Omitted,000000000000000AAA,,,00536000006DdI0AAK,2018-03-02,00536000006DdI0AAK,2018-08-13,00536000006DdI0AAK,8/13/18 14:48,2018-03-02,2018-08-13,2018,4,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
0063600000ahPp3AAE,0,0013600001dGbf5AAC,0,VRG Corporation,Data Lineage project underway. We are going to learn more about this on the 18th and will likely move toward a POC.,Closed Lost,7,350000,0,0,,2018-11-02,New Business,"9/10/18: Reddy slow to respond, working on mid-late meeting to kick off Data Lineage project.",Sales Activity,1,0,Omitted,Omitted,000000000000000AAA,,,00536000006DdI0AAK,2018-03-02,00536000006DdI0AAK,2018-10-02,00536000006DdI0AAK,10/2/18 18:13,2018-08-13,2018-10-02,2018,4,,,,0,0,0,,No Decision / Non-Responsive,,,,,,,,,,,,,,,,,,,
0063600000ai9uUAAQ,0,0013600001eQugqAAC,0,VRG Corporation,,Closed Won,6,15798,100,15798,,2018-03-20,Renewal,Customer payment done.,,1,1,Closed,Closed,000000000000000AAA,,,00536000006CfnPAAS,2018-03-06,00536000006CfnPAAS,2018-05-01,00536000006DZLrAAO,5/2/18 11:01,2018-03-01,2018-03-22,2018,1,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
0063600000aj4b3AAA,0,0013600001PFYPUAA5,0,VRG Corporation,,Closed Won,6,166750,100,166750,,2018-03-23,New Business Existing Customer,,Customer,1,1,Closed,Closed,000000000000000AAA,,,00536000006CbBOAA0,2018-03-09,00536000006CbBOAA0,2018-09-28,00536000006DZLrAAO,9/28/18 0:14,,2018-03-23,2018,1,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
0063600000aj7whAAA,0,0013600001eSa5QAAS,0,VRG Corporation,product Recommendation-use case,POC,3,300000,50,150000,,2019-03-29,New Business,9/27- Rec'd email from Strategic Procurement indicating the Project is on hold due to other projects-NFL season. Interest is still there and will look at this sometime in Jan,Trade Show,0,0,Pipeline,Pipeline,000000000000000AAA,,,00536000006DI2SAAW,2018-03-10,00536000006DI2SAAW,2018-09-27,00536000006DI2SAAW,11/5/18 22:15,2018-11-05,2018-07-23,2019,1,,,,0,0,0,,,,,2018-08-06,,,,,,,,,,,,,,,,
0063600000dutm3AAA,0,0013600001gIcXXAA0,0,VRG Corporation,"Setup POC discussion- Data Model, Criteria etc.. 2 week test first then paid POC if they want to continue. Use Case- Product/Network Identity",Needs Analysis,2,400000,20,80000,,2019-03-29,New Business,10/9- Spoke to Drew-other projects are taking on his resources. Graph DB project pushed till Q1 2019,Website,0,0,Pipeline,Pipeline,Request-Demo,,,00536000006DI2SAAW,2018-03-13,00536000006DI2SAAW,2018-10-09,00536000006DI2SAAW,11/5/18 22:14,2018-11-05,2018-07-09,2019,1,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
0063600000dv5g0AAA,0,0013600001gIxOVAA0,0,VRG Corporation,Customer Lifetime Value initiative.,POC,3,500000,50,250000,,2018-12-31,New Business,Demo to Pablo and his team.,DemandZen,0,0,Pipeline,Pipeline,000000000000000AAA,,,00536000008H3MsAAK,2018-03-14,00536000008H3MsAAK,2018-11-08,00536000008H3MsAAK,11/8/18 14:11,2018-06-05,2018-09-04,2018,4,,,,0,0,0,,,,,2018-09-04,,,,,,,,,,,,,,,,
0063600000dvKTBAA2,0,0013600001ggTqmAAE,0,VRG Corporation,,Closed Won,6,,100,,,2018-03-31,New Business,,Website,1,1,Closed,Closed,Benchmark-Report,,,00536000006CbBOAA0,2018-03-15,00536000006CbBOAA0,2018-05-01,00536000006DZLrAAO,5/2/18 11:01,2018-03-26,2018-04-02,2018,1,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
0063600000dvW8SAAU,0,0013600001gggELAAY,0,VRG Corporation,Driving customers to the cloud- Click views-recommendation etc.. Data Size-150GB,Closed Lost,7,200000,0,0,,2018-10-31,New Business,9/25- Query meeting this Thurs-Xinyu & Camilo-30mins,Trade Show,1,0,Omitted,Omitted,701360000011s7eAAA,,,00536000006DI2SAAW,2018-03-16,00536000006DI2SAAW,2018-10-01,00536000006DI2SAAW,10/1/18 23:20,2018-07-05,2018-10-01,2018,4,,,,0,0,0,,Other,,,2018-08-13,,,,,,,,,,,,,,,,
0063600000dwDTkAAM,0,0013600001PFWAWAA5,0,VRG Corporation,3 month extension for Inventory system project,Closed Won,6,50000,100,50000,,2018-03-21,New Business Existing Customer,Deliver proposal to Ofer David,,1,1,Closed,Closed,000000000000000AAA,,,00536000006DI2SAAW,2018-03-22,00536000006DI2SAAW,2018-09-27,00536000006DZLrAAO,9/27/18 23:15,,,2018,1,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
0063600000dwIc2AAE,0,0013600001h48DoAAI,0,VRG Corporation,"M: Experimenting with graphing db, different levels of frustration.  Right no working with DGraph.  They claim to be production ready, but not feeling like we?re close to that.  Not right on clustering side, not experienced any graph that does clustering well.  Also experiencing memory issues.  Considered others, but no success (arringo).  Dgaph has been performant, but not confident that it?s production ready.   Got access to Neptune, but no chance to play around.  We?re at the point where we need to focus to pursue, we?re a startup and pre-revenue, not making any money and spinning wheels on products we?re trying to solve.    Have a decent amount of data, little less then that 1PB, but will explode in quantity, something that will scale. Size of data nodes (dozens of millions) and edges (hundreds of millions).    A couple gigs of data to start and hope we can have clustering and replications and being stable and right performance shouldn?t be bad.  Graph traversal should be fast and looking for real-time updates.    Real-time update, 100-1000 transactions/second.    Trove - email ecosystem recently switched to become a networking application for sales people and recruiters, email is the data source, creating connections on how people communicate, want to be able to map people to people and create introductions on who knows whom.  We have the ability to say that ?I use trove in my org and I need to find someone who knows someone in marketing at amazon?.  Our app can find the shortest route to do that.  We can determine the path of least resistance.   We can gauge how much strength you have with some people.    We have slack integrations, Alexa and google and home.  We don?t have messages, just the emails.  Neo4j, bad performance, don?t want to look at that.",Closed Lost,7,20000,0,0,,2018-09-28,New Business,"Proposed 15-30k POC for 1-2 GB for 2-4 weeks, offered up menu pricing with compression, he said it looks good and will present to powers that be and be in touch.",Website,1,0,Omitted,Omitted,701360000011bW1AAI,,,00536000008H3MsAAK,2018-03-22,00536000008H3MsAAK,2018-09-04,00536000008H3MsAAK,9/4/18 13:00,2018-06-05,2018-09-04,2018,3,,,,0,0,0,,,,,2018-06-05,,,,,,,,,,,,,,,,
0063600000dwgqZAAQ,0,0013600001h57J3AAI,0,VRG Corporation,,Needs Analysis,2,300000,20,60000,,2018-11-15,New Business,,TestDrive,0,0,Pipeline,Pipeline,701360000011jIpAAI,,,00536000008H3MsAAK,2018-03-26,00536000008H3MsAAK,2018-09-04,00536000008H3MsAAK,10/31/18 14:54,2018-10-31,2018-09-04,2018,4,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
